자치구,안심 주소,CCTV 용도,WGS x좌표,WGS y좌표,CCTV 수량,수정 일시
광진구,서울특별시 광진구 중곡동 용마산로34길 15 드림빌,시설물 관리,37.57050389,127.0878809,2,2021-01-14
광진구,서울특별시 광진구 중곡동 용마산로34길 15 드림빌,시설물 관리,37.57090606,127.0875007,2,2021-01-14
광진구,서울특별시 광진구 자양동 뚝섬로56길 41 ,쓰레기 무단투기,37.52910975,127.0835714,1,2021-01-14
광진구,서울특별시 광진구 자양동 뚝섬로52나길 42 ,쓰레기 무단투기,37.5297656,127.0818235,1,2021-01-14
광진구,서울특별시 광진구 자양동 뚝섬로 670 ,쓰레기 무단투기,37.53134322,127.0842955,1,2021-01-14
광진구,서울특별시 광진구 자양동 능동로4길 63 ,쓰레기 무단투기,37.5317096,127.0718771,1,2021-01-14
광진구,서울특별시 광진구 자양동 뚝섬로 568 자양제3동주민센터,쓰레기 무단투기,37.53347457,127.0728466,1,2021-01-14
광진구,서울특별시 광진구 자양동 뚝섬로55길 21 ,쓰레기 무단투기,37.532094,127.0816123,1,2021-01-14
광진구,서울특별시 광진구 자양동 뚝섬로 708 ,쓰레기 무단투기,37.5324776,127.0889155,1,2021-01-14
광진구,서울특별시 광진구 자양동 자양번영로 50 ,쓰레기 무단투기,37.53451479,127.0764441,1,2021-01-14
광진구,서울특별시 광진구 자양동 동일로2길 2 ,쓰레기 무단투기,37.53496882,127.0606276,1,2021-01-14
광진구,서울특별시 광진구 자양동 뚝섬로 498 서울클리닉빌딩,쓰레기 무단투기,37.53522699,127.065364,1,2021-01-14
광진구,서울특별시 광진구 자양동 동일로4길 50 ,쓰레기 무단투기,37.53540657,127.0647033,1,2021-01-14
광진구,서울특별시 광진구 자양동 뚝섬로 539 한양빌딩,쓰레기 무단투기,37.53566313,127.070515,1,2021-01-14
광진구,서울특별시 광진구 자양동 자양번영로 66 ,쓰레기 무단투기,37.53562758,127.0779162,1,2021-01-14
광진구,서울특별시 광진구 자양동 능동로9길 23 ,쓰레기 무단투기,37.53707775,127.0681981,1,2021-01-14
광진구,서울특별시 광진구 자양동 능동로7길 39 임흥파크빌,쓰레기 무단투기,37.53735919,127.0660289,1,2021-01-14
광진구,서울특별시 광진구 자양동 능동로5길 41 ,쓰레기 무단투기,37.537517,127.0654426,1,2021-01-14
광진구,서울특별시 광진구 자양동 능동로5길 41 ,쓰레기 무단투기,37.53783973,127.0659677,1,2021-01-14
광진구,서울특별시 광진구 구의동 아차산로 450 washzone garage calipapas diner,쓰레기 무단투기,37.53818574,127.0920453,1,2021-01-14
광진구,서울특별시 광진구 구의동 구의로1길 23 ,쓰레기 무단투기,37.5384337,127.0864393,1,2021-01-14
광진구,서울특별시 광진구 자양동 아차산로 242 아차산로,쓰레기 무단투기,37.53956789,127.0694688,1,2021-01-14
광진구,서울특별시 광진구 자양동 동일로20길 88 ,쓰레기 무단투기,37.53908986,127.0681638,1,2021-01-14
광진구,서울특별시 광진구 구의동 아차산로 447 애니카랜드,쓰레기 무단투기,37.53936096,127.0910398,1,2021-01-14
광진구,서울특별시 광진구 구의동 광나루로52길 44 테크노빌라트,쓰레기 무단투기,37.54095924,127.0922615,1,2021-01-14
광진구,서울특별시 광진구 구의동 자양로 154 누리안 스카이,쓰레기 무단투기,37.54100451,127.0844764,1,2021-01-14
광진구,서울특별시 광진구 구의동 광나루로38길 65 오로시 하우스 (orosi haus),쓰레기 무단투기,37.54109209,127.0872312,1,2021-01-14
광진구,서울특별시 광진구 구의동 광나루로38길 65 ,쓰레기 무단투기,37.54115785,127.0886757,1,2021-01-14
광진구,서울특별시 광진구 구의동 광나루로36길 67 ,쓰레기 무단투기,37.54132419,127.0856585,1,2021-01-14
광진구,서울특별시 광진구 구의동 광나루로44길 29 SKY 파크 뷰,쓰레기 무단투기,37.54246684,127.091188,1,2021-01-14
광진구,서울특별시 광진구 구의동 광나루로38길 65 오로시 하우스 (orosi haus),쓰레기 무단투기,37.54167996,127.0871587,1,2021-01-14
광진구,서울특별시 광진구 화양동 동일로24길 17 ,쓰레기 무단투기,37.5434396,127.0665568,1,2021-01-14
광진구,서울특별시 광진구 구의동 광나루로 506 SC제일산부인과,쓰레기 무단투기,37.54441806,127.0859069,1,2021-01-14
광진구,서울특별시 광진구 화양동 동일로26길 32 ,쓰레기 무단투기,37.54445091,127.0671407,1,2021-01-14
광진구,서울특별시 광진구 화양동 군자로 6 ,쓰레기 무단투기,37.54481553,127.0713889,2,2021-01-14
광진구,서울특별시 광진구 화양동 광나루로20가길 1 ,쓰레기 무단투기,37.54529414,127.0749987,1,2021-01-14
광진구,서울특별시 광진구 광장동 천호대로 813 신성빌딩,쓰레기 무단투기,37.5459071,127.1042726,1,2021-01-14
광진구,서울특별시 광진구 구의동 영화사로16나길 25 ,쓰레기 무단투기,37.55263967,127.0951099,1,2021-01-14
광진구,서울특별시 광진구 군자동 군자로 99 ,쓰레기 무단투기,37.55294634,127.0716324,1,2021-01-14
광진구,서울특별시 광진구 중곡동 천호대로 647 ,쓰레기 무단투기,37.55368546,127.0897861,1,2021-01-14
광진구,서울특별시 광진구 군자동 광나루로15길 66 ,쓰레기 무단투기,37.55160289,127.0704667,1,2021-01-14
광진구,서울특별시 광진구 광장동 광장로1길 27 서울광장초등학교,쓰레기 무단투기,37.54803635,127.1020523,1,2021-01-14
광진구,서울특별시 광진구 군자동 군자로 121 ,쓰레기 무단투기,37.55396974,127.0737304,1,2021-01-14
광진구,서울특별시 광진구 능동 천호대로 628 청화빌딩,쓰레기 무단투기,37.55369078,127.0865242,1,2021-01-14
광진구,서울특별시 광진구 능동 천호대로 578 마이스터빌딩,쓰레기 무단투기,37.555348,127.0822419,1,2021-01-14
광진구,서울특별시 광진구 중곡동 용마산로2길 9 ,쓰레기 무단투기,37.55560582,127.0898493,1,2021-01-14
광진구,서울특별시 광진구 중곡동 용마산로1길 70 주왕하이츠빌라,쓰레기 무단투기,37.55603235,127.0847663,1,2021-01-14
광진구,서울특별시 광진구 중곡동 용마산로1길 85 샬롬하우스,쓰레기 무단투기,37.55640188,127.0839016,1,2021-01-14
광진구,서울특별시 광진구 군자동 동일로56길 17 ,쓰레기 무단투기,37.55687515,127.0730337,1,2021-01-14
광진구,서울특별시 광진구 군자동 동일로 296 위드,쓰레기 무단투기,37.55726398,127.073822,1,2021-01-14
광진구,서울특별시 광진구 중곡동 면목로 55 ,쓰레기 무단투기,37.5596894,127.0777876,1,2021-01-14
광진구,서울특별시 광진구 중곡동 용마산로 39 ,쓰레기 무단투기,37.55782512,127.0873176,1,2021-01-14
광진구,서울특별시 광진구 중곡동 긴고랑로 100 우석빌라,쓰레기 무단투기,37.55910873,127.0868811,1,2021-01-14
광진구,서울특별시 광진구 중곡동 천호대로 499 ,쓰레기 무단투기,37.55991896,127.0746273,1,2021-01-14
광진구,서울특별시 광진구 중곡동 긴고랑로6길 37 중곡에스하임월드1,쓰레기 무단투기,37.56129511,127.0771092,1,2021-01-14
광진구,서울특별시 광진구 중곡동 동일로 360 우인아트홀,쓰레기 무단투기,37.56274971,127.0768138,1,2021-01-14
광진구,서울특별시 광진구 중곡동 긴고랑로 6 ,쓰레기 무단투기,37.56365191,127.0776034,1,2021-01-14
광진구,서울특별시 광진구 중곡동 긴고랑로11길 26 ,쓰레기 무단투기,37.56414557,127.0824003,1,2021-01-14
광진구,서울특별시 광진구 중곡동 용마산로26길 9 ,쓰레기 무단투기,37.56772035,127.0879702,1,2021-01-14
광진구,서울특별시 광진구 중곡동 능동로 426 ,쓰레기 무단투기,37.5661533,127.0856907,1,2021-01-14
광진구,서울특별시 광진구 중곡동 능동로53길 24 ,쓰레기 무단투기,37.56792983,127.0838358,1,2021-01-14
광진구,서울특별시 광진구 중곡동 면목로 176 ,쓰레기 무단투기,37.56822011,127.0838259,1,2021-01-14
광진구,서울특별시 광진구 중곡동 면목로 176 ,쓰레기 무단투기,37.56839033,127.0839621,1,2021-01-14
광진구,서울특별시 광진구 중곡동 면목로 176 ,쓰레기 무단투기,37.56885359,127.0838861,1,2021-01-14
광진구,서울특별시 광진구 중곡동 용마산로28나길 12 ,쓰레기 무단투기,37.56885515,127.0881443,1,2021-01-14
광진구,서울특별시 광진구 중곡동 용마산로30길 35 삼익맨션,쓰레기 무단투기,37.56950298,127.088136,1,2021-01-14
광진구,서울특별시 광진구 구의동 영화사로16나길 25 ,쓰레기 무단투기,37.55245764,127.0956201,1,2021-01-14
광진구,서울특별시 광진구 자양동 뚝섬로46길 74 광진하나플러스,어린이안전,37.52945894,127.0759262,2,2021-01-14
광진구,서울특별시 광진구 중곡동 동일로 450 한신스텐철강,쓰레기 무단투기,37.57037673,127.0805649,1,2021-01-14
광진구,서울특별시 광진구 중곡동 답십리로 402 ,쓰레기 무단투기,37.57098842,127.0857306,1,2021-01-14
광진구,서울특별시 광진구 자양동 강변북로 2273 한강공원뚝섬안내센터,어린이안전,37.52988751,127.0747781,2,2021-01-14
광진구,서울특별시 광진구 자양동 뚝섬로52길 53 현대자동차공업사,어린이안전,37.5299441,127.0784834,5,2021-01-14
광진구,서울특별시 광진구 자양동 뚝섬로48길 23 ,어린이안전,37.53019824,127.0773144,2,2021-01-14
광진구,서울특별시 광진구 자양동 뚝섬로64길 68 ,어린이안전,37.53033211,127.0891919,1,2021-01-14
광진구,자양2동 745,어린이안전,37.53044999,127.0905088,5,2021-01-14
광진구,서울특별시 광진구 자양동 뚝섬로44길 51 ,어린이안전,37.53038489,127.076219,2,2021-01-14
광진구,서울특별시 광진구 자양동 뚝섬로56길 21 ,어린이안전,37.53069532,127.0838597,2,2021-01-14
광진구,서울특별시 광진구 자양동 자양번영로 12 신자빌딩,어린이안전,37.53073966,127.075034,2,2021-01-14
광진구,서울특별시 광진구 자양동 구의강변로1길 68 ,어린이안전,37.53092702,127.0886041,2,2021-01-14
광진구,서울특별시 광진구 자양동 능동로4길 88 ,어린이안전,37.53093844,127.071475,2,2021-01-14
광진구,서울특별시 광진구 자양동 뚝섬로52가길 49 ,어린이안전,37.53097058,127.0826543,2,2021-01-14
광진구,서울특별시 광진구 자양동 뚝섬로 661 ,어린이안전,37.53120011,127.0839413,2,2021-01-14
광진구,서울특별시 광진구 자양동 뚝섬로 670 ,어린이안전,37.53189611,127.0840904,4,2021-01-14
광진구,서울특별시 광진구 자양동 뚝섬로 670 ,어린이안전,37.53142266,127.0844352,5,2021-01-14
광진구,서울특별시 광진구 자양동 뚝섬로 652 ,어린이안전,37.53152217,127.0825795,5,2021-01-14
광진구,서울특별시 광진구 자양동 뚝섬로62길 31 ,어린이안전,37.53191683,127.0884052,1,2021-01-14
광진구,서울특별시 광진구 자양동 자양로 37 ,어린이안전,37.53199084,127.085635,2,2021-01-14
광진구,서울특별시 광진구 자양동 뚝섬로 691 ,어린이안전,37.53206081,127.0863923,2,2021-01-14
광진구,서울특별시 광진구 자양동 뚝섬로 596 ,어린이안전,37.53234067,127.0768133,2,2021-01-14
광진구,서울특별시 광진구 자양동 뚝섬로 708 ,어린이안전,37.53249182,127.0889723,2,2021-01-14
광진구,서울특별시 광진구 자양동 자양번영로 27 대서울교회,어린이안전,37.53267708,127.0755884,2,2021-01-14
광진구,자양2동 693,어린이안전,37.53257191,127.0901884,6,2021-01-14
광진구,서울특별시 광진구 자양동 자양로 59 구두수선대 - 16,어린이안전,37.53332988,127.0847123,5,2021-01-14
광진구,서울특별시 광진구 구의동 구의강변로 31 힐 카운티 12,어린이안전,37.53360072,127.090211,2,2021-01-14
광진구,서울특별시 광진구 자양동 뚝섬로 576 우성아파트,어린이안전,37.53363395,127.0730245,2,2021-01-14
광진구,서울특별시 광진구 자양동 뚝섬로41길 6 ,어린이안전,37.53363601,127.0748765,2,2021-01-14
광진구,서울특별시 광진구 구의동 뚝섬로 738 평강교회,어린이안전,37.53406803,127.0915117,2,2021-01-14
광진구,서울특별시 광진구 자양동 능동로 36 ,어린이안전,37.53442073,127.0689637,5,2021-01-14
광진구,서울특별시 광진구 자양동 뚝섬로 552 삼희빌딩,어린이안전,37.53459436,127.0717965,2,2021-01-14
광진구,서울특별시 광진구 자양동 능동로 36 ,어린이안전,37.53461919,127.0683048,2,2021-01-14
광진구,서울특별시 광진구 자양동 뚝섬로 541 ,어린이안전,37.53489908,127.0700973,6,2021-01-14
광진구,서울특별시 광진구 구의동 자양로44길 87 ,쓰레기 무단투기,37.55097207,127.0959577,1,2021-01-14
광진구,서울특별시 광진구 자양동 뚝섬로 519 ,어린이안전,37.53530586,127.0686385,6,2021-01-14
광진구,서울특별시 광진구 자양동 뚝섬로35길 16 무지개빌라,어린이안전,37.53539682,127.0713821,2,2021-01-14
광진구,서울특별시 광진구 구의동 아차산로58가길 7 ,어린이안전,37.53581741,127.0894042,5,2021-01-14
광진구,서울특별시 광진구 자양동 뚝섬로 476 ,어린이안전,37.53604508,127.0635752,2,2021-01-14
광진구,서울특별시 광진구 자양동 아차산로36길 39 자양7차우성아파트,어린이안전,37.53618554,127.0735616,5,2021-01-14
광진구,서울특별시 광진구 구의동 구의강변로3가길 8 ,어린이안전,37.53612115,127.0910541,2,2021-01-14
광진구,서울특별시 광진구 자양동 뚝섬로 468 대원빌딩,어린이안전,37.53633198,127.0622378,1,2021-01-14
광진구,서울특별시 광진구 자양동 아차산로44가길 4 ,어린이안전,37.53637519,127.0797033,5,2021-01-14
광진구,서울특별시 광진구 자양동 아차산로40길 15 ,어린이안전,37.53653541,127.0789418,2,2021-01-14
광진구,서울특별시 광진구 구의동 구의강변로3가길 8 ,어린이안전,37.53674168,127.0917993,2,2021-01-14
광진구,서울특별시 광진구 자양동 뚝섬로 476 ,어린이안전,37.53674288,127.0632201,2,2021-01-14
광진구,서울특별시 광진구 자양동 능동로5길 16 ,어린이안전,37.53689196,127.0667559,2,2021-01-14
광진구,서울특별시 광진구 구의동 강변역로 18 서울광진학교,어린이안전,37.53719188,127.0929305,5,2021-01-14
광진구,서울특별시 광진구 구의동 구의강변로 77 일동후디스,어린이안전,37.53716169,127.0938078,2,2021-01-14
광진구,서울특별시 광진구 자양동 아차산로 333 ,어린이안전,37.53717886,127.0807177,2,2021-01-14
광진구,서울특별시 광진구 자양동 능동로5길 41 ,어린이안전,37.53723308,127.0658916,5,2021-01-14
광진구,서울특별시 광진구 구의동 구의강변로 77 일동후디스,어린이안전,37.53730465,127.0934004,4,2021-01-14
광진구,서울특별시 광진구 구의동 강변역로 10 동서울주유소,어린이안전,37.53738577,127.0911965,5,2021-01-14
광진구,서울특별시 광진구 자양동 아차산로 325 ,어린이안전,37.53756912,127.0792,2,2021-01-14
광진구,서울특별시 광진구 구의동 아차산로 419 ,어린이안전,37.53800416,127.0895319,2,2021-01-14
광진구,서울특별시 광진구 구의동 아차산로 431 강변에스케이뷰,어린이안전,37.53830423,127.0906832,5,2021-01-14
광진구,서울특별시 광진구 구의동 구의강변로 83 ,어린이안전,37.53813777,127.0936819,5,2021-01-14
광진구,서울특별시 광진구 구의동 광나루로56길 5 현대프라임아파트 유치원,어린이안전,37.53889731,127.0980585,2,2021-01-14
광진구,서울특별시 광진구 구의동 광나루로54길 23 강변아파트,어린이안전,37.53929476,127.0952534,5,2021-01-14
광진구,서울특별시 광진구 구의동 구의로4길 7 H Benest,어린이안전,37.54018642,127.0906228,2,2021-01-14
광진구,서울특별시 광진구 광장동 아차산로70길 17 ,어린이안전,37.54026461,127.102196,2,2021-01-14
광진구,서울특별시 광진구 광장동 아차산로70길 61 광장현대아파트,어린이안전,37.540714,127.1000017,5,2021-01-14
광진구,서울특별시 광진구 구의동 자양로 150 수협빌딩,어린이안전,37.54140918,127.0831745,2,2021-01-14
광진구,서울특별시 광진구 구의동 뚝섬로 738 평강교회,어린이안전,37.53450328,127.0911197,5,2021-01-14
광진구,서울특별시 광진구 광장동 아차산로 540 상록타워아파트,어린이안전,37.54213395,127.1017731,2,2021-01-14
광진구,서울특별시 광진구 구의동 광나루로38길 65 오로시 하우스 (orosi haus),어린이안전,37.54182459,127.0872418,2,2021-01-14
광진구,서울특별시 광진구 광장동 아차산로70길 26 광희현대타워,어린이안전,37.54192284,127.1011032,2,2021-01-14
광진구,서울특별시 광진구 구의동 광나루로30다길 12 ,어린이안전,37.542206,127.0816672,2,2021-01-14
광진구,서울특별시 광진구 광장동 아차산로 511 ,어린이안전,37.54223021,127.0982162,2,2021-01-14
광진구,서울특별시 광진구 화양동 아차산로 191 동신빌딩,어린이안전,37.54256408,127.0651261,2,2021-01-14
광진구,서울특별시 광진구 구의동 광나루로44길 29 SKY 파크 뷰,어린이안전,37.54281497,127.091246,2,2021-01-14
광진구,화양동 503-4 (DOS MAS 앞 한전주),치수방재,37.53121907,127.0931233,1,2021-01-14
광진구,서울특별시 광진구 구의동 광나루로30길 35 ,어린이안전,37.54319453,127.0813509,1,2021-01-14
광진구,서울특별시 광진구 화양동 능동로11길 8 ,어린이안전,37.5429248,127.0709989,2,2021-01-14
광진구,서울특별시 광진구 광장동 워커힐로 13 광장동서울아파트,어린이안전,37.54338347,127.0955145,2,2021-01-14
광진구,서울특별시 광진구 구의동 광나루로30길 35 ,어린이안전,37.54348684,127.0815001,2,2021-01-14
광진구,광장동 566 (청구아파트),어린이안전,37.54353338,127.0965304,2,2021-01-14
광진구,서울특별시 광진구 화양동 동일로 128 ,어린이안전,37.54364127,127.0656354,2,2021-01-14
광진구,서울특별시 광진구 화양동 군자로 1 ,어린이안전,37.5437027,127.0722219,2,2021-01-14
광진구,서울특별시 광진구 구의동 자양로 171 ,어린이안전,37.54387765,127.0837927,5,2021-01-14
광진구,화양동 503-4 (DOS MAS 앞 한전주),치수방재,37.53257575,127.0589713,1,2021-01-14
광진구,서울특별시 광진구 광장동 천호대로140길 40 광장동 간이실내체육과,어린이안전,37.54436856,127.1002424,2,2021-01-14
광진구,서울특별시 광진구 구의동 자양로23가길 5 ,어린이안전,37.54179068,127.0824301,5,2021-01-14
광진구,서울특별시 광진구 구의동 광나루로 528 ,어린이안전,37.54491759,127.0883754,2,2021-01-14
광진구,서울특별시 광진구 화양동 군자로 19 ,어린이안전,37.54509161,127.0712467,6,2021-01-14
광진구,서울특별시 광진구 능동 광나루로 447 ,어린이안전,37.54547532,127.07905,2,2021-01-14
광진구,서울특별시 광진구 광장동 천호대로 793 ,어린이안전,37.54691176,127.1022476,2,2021-01-14
광진구,서울특별시 광진구 구의동 자양로 218 보은빌딩,어린이안전,37.54699828,127.0870384,5,2021-01-14
광진구,서울특별시 광진구 광장동 워커힐로 32 양진초중학교,어린이안전,37.54407503,127.0972801,2,2021-01-14
광진구,서울특별시 광진구 구의동 자양로38길 37 뉴청광휴먼빌,어린이안전,37.54759172,127.0907916,2,2021-01-14
광진구,서울특별시 광진구 군자동 광나루로 361 광진 동양파라곤 2단지,어린이안전,37.54891343,127.0707856,6,2021-01-14
광진구,화양동 503-4 (DOS MAS 앞 한전주),치수방재,37.56485615,127.0755047,1,2021-01-14
광진구,서울특별시 광진구 구의동 광나루로43길 34 대한예수교장로회영광교회,어린이안전,37.54693244,127.0917405,1,2021-01-14
광진구,서울특별시 광진구 구의동 천호대로 716 ,어린이안전,37.54828588,127.0930248,2,2021-01-14
광진구,서울특별시 광진구 중곡동 동일로 445 삼전빌딩,어린이안전,37.57065295,127.0799968,2,2021-01-14
광진구,화양동 503-4 (DOS MAS 앞 한전주),치수방재,37.54462155,127.1085672,1,2021-01-14
광진구,서울특별시 광진구 광장동 광장로1나길 8 ,어린이안전,37.54803844,127.1010298,2,2021-01-14
광진구,서울특별시 광진구 구의동 자양로 244 ,어린이안전,37.54872969,127.0890078,2,2021-01-14
광진구,서울특별시 광진구 중곡동 긴고랑로5길 16 ,어린이안전,37.56572517,127.0795545,2,2021-01-14
광진구,서울특별시 광진구 중곡동 답십리로78길 9 현진에코빌,어린이안전,37.57027971,127.0811716,1,2021-01-14
광진구,서울특별시 광진구 구의동 자양로 258 ,어린이안전,37.54929403,127.0908162,5,2021-01-14
광진구,서울특별시 광진구 구의동 자양로39길 12 ,어린이안전,37.54929441,127.0882549,2,2021-01-14
광진구,서울특별시 광진구 능동 천호대로130길 58 경복초등학교,어린이안전,37.54951057,127.0875873,2,2021-01-14
광진구,서울특별시 광진구 능동 천호대로130길 58 경복초등학교,어린이안전,37.54910361,127.0871643,2,2021-01-14
광진구,화양동 503-4 (DOS MAS 앞 한전주),치수방재,37.52697415,127.0762002,1,2021-01-14
광진구,서울특별시 광진구 군자동 군자로 65 ,어린이안전,37.54979879,127.0709338,5,2021-01-14
광진구,서울특별시 광진구 구의동 자양로44길 89 ,어린이안전,37.55037174,127.0965427,2,2021-01-14
광진구,서울특별시 광진구 구의동 자양로41길 25 ,어린이안전,37.55075408,127.0887914,2,2021-01-14
광진구,서울특별시 광진구 중곡동 긴고랑로13길 81 ,어린이안전,37.56671843,127.0838396,2,2021-01-14
광진구,서울특별시 성동구 송정동 동일로 219 모텔쁘랑,어린이안전,37.55170526,127.0694871,5,2021-01-14
광진구,서울특별시 광진구 중곡동 답십리로78길 9 현진에코빌,어린이안전,37.57016358,127.0817735,2,2021-01-14
광진구,서울특별시 광진구 군자동 군자로 87 ,어린이안전,37.5511298,127.0716223,2,2021-01-14
광진구,서울특별시 광진구 중곡동 용마산로28길 51 SKY 17,어린이안전,37.56718544,127.089664,2,2021-01-14
광진구,서울특별시 광진구 구의동 자양로 306 선경빌라트,어린이안전,37.55223101,127.0931389,2,2021-01-14
광진구,서울특별시 광진구 군자동 군자로 109 ,어린이안전,37.55229295,127.0725281,4,2021-01-14
광진구,서울특별시 광진구 구의동 영화사로16나길 25 ,어린이안전,37.55275787,127.0953468,2,2021-01-14
광진구,서울특별시 광진구 군자동 군자로 109 ,어린이안전,37.55298115,127.0723528,2,2021-01-14
광진구,서울특별시 광진구 중곡동 긴고랑로1길 51 ,어린이안전,37.56613959,127.0783829,2,2021-01-14
광진구,서울특별시 광진구 중곡동 긴고랑로7길 63 ,어린이안전,37.56612333,127.0805093,2,2021-01-14
광진구,서울특별시 광진구 구의동 자양로44길 152 ,어린이안전,37.55299384,127.0967705,2,2021-01-14
광진구,서울특별시 광진구 중곡동 동일로72길 23 ,어린이안전,37.56612515,127.0791654,2,2021-01-14
광진구,서울특별시 광진구 중곡동 긴고랑로11길 4 ,어린이안전,37.56321712,127.0819797,2,2021-01-14
광진구,서울특별시 광진구 구의동 자양로 309 ,어린이안전,37.5537848,127.0939455,6,2021-01-14
광진구,서울특별시 광진구 구의동 자양로 320 파랑새빌라,어린이안전,37.55362409,127.0949823,2,2021-01-14
광진구,서울특별시 광진구 군자동 군자로 121 ,어린이안전,37.55376786,127.0734785,5,2021-01-14
광진구,서울특별시 광진구 중곡동 용마산로22길 11 ,어린이안전,37.56541504,127.0879472,2,2021-01-14
광진구,서울특별시 광진구 구의동 영화사로 91 ,어린이안전,37.55404551,127.0978269,2,2021-01-14
광진구,서울특별시 광진구 중곡동 면목로 131 ,어린이안전,37.56552399,127.0801303,2,2021-01-14
광진구,서울특별시 광진구 중곡동 용마산로22길 11 ,어린이안전,37.56531147,127.0870055,1,2021-01-14
광진구,서울특별시 광진구 군자동 동일로50길 13 ,어린이안전,37.55441033,127.0729833,2,2021-01-14
광진구,서울특별시 광진구 구의동 영화사로 89 ,어린이안전,37.55449412,127.0968675,2,2021-01-14
광진구,서울특별시 광진구 중곡동 용마산로22길 19 ,어린이안전,37.56380052,127.0884808,4,2021-01-14
광진구,서울특별시 광진구 중곡동 긴고랑로11길 26 ,어린이안전,37.56453704,127.0827358,6,2021-01-14
광진구,서울특별시 광진구 구의동 영화사로 73 ,어린이안전,37.55479819,127.0947028,2,2021-01-14
광진구,서울특별시 광진구 중곡동 용마산로 39 ,어린이안전,37.55791181,127.0877733,2,2021-01-14
광진구,서울특별시 광진구 중곡동 긴고랑로22길 23 ,어린이안전,37.55934641,127.0841719,6,2021-01-14
광진구,서울특별시 광진구 구의동 영화사로 81 ,어린이안전,37.55499914,127.0958491,2,2021-01-14
광진구,서울특별시 광진구 중곡동 긴고랑로 51 ,어린이안전,37.56268021,127.08206,4,2021-01-14
광진구,서울특별시 광진구 중곡동 긴고랑로20길 31 ,어린이안전,37.55992146,127.0838172,2,2021-01-14
광진구,서울특별시 광진구 군자동 면목로 7 ,어린이안전,37.55593714,127.0758171,5,2021-01-14
광진구,서울특별시 광진구 중곡동 용마산로1길 70 주왕하이츠빌라,어린이안전,37.55603892,127.0848625,2,2021-01-14
광진구,서울특별시 광진구 중곡동 용마산로3길 37 ,어린이안전,37.55653857,127.0850883,2,2021-01-14
광진구,서울특별시 광진구 중곡동 용마산로 40 ,어린이안전,37.55752388,127.088747,2,2021-01-14
광진구,서울특별시 광진구 중곡동 긴고랑로 135 ,어린이안전,37.55917512,127.0901156,2,2021-01-14
광진구,서울특별시 광진구 중곡동 긴고랑로22길 51 현대하이츠빌라,어린이안전,37.55875264,127.0838337,2,2021-01-14
광진구,서울특별시 광진구 중곡동 긴고랑로20길 81 ,어린이안전,37.55758497,127.0825669,2,2021-01-14
광진구,서울특별시 광진구 군자동 동일로 296 위드,어린이안전,37.55762671,127.0734732,6,2021-01-14
광진구,서울특별시 광진구 중곡동 용마산로5길 15 ,어린이안전,37.55767903,127.0865433,6,2021-01-14
광진구,서울특별시 광진구 중곡동 긴고랑로20길 59 ,어린이안전,37.5581806,127.0828192,1,2021-01-14
광진구,서울특별시 광진구 중곡동 용마산로3길 84 대광빌,어린이안전,37.55785012,127.0833258,2,2021-01-14
광진구,서울특별시 광진구 중곡동 긴고랑로 145 ,어린이안전,37.55873144,127.0916752,2,2021-01-14
광진구,서울특별시 광진구 중곡동 용마산로16길 15 제5차장미빌라,어린이안전,37.56235495,127.0885066,2,2021-01-14
광진구,서울특별시 성동구 송정동 동일로 261 ,어린이안전,37.55482809,127.0715762,6,2021-01-14
광진구,서울특별시 광진구 중곡동 용마산로 105 ,어린이안전,37.56355783,127.0867995,2,2021-01-14
광진구,서울특별시 광진구 능동 능동로32길 65 ,어린이안전,37.55466847,127.0824098,2,2021-01-14
광진구,서울특별시 광진구 중곡동 용마산로22길 19 베네시티,어린이안전,37.56546968,127.0884453,2,2021-01-14
광진구,서울특별시 광진구 중곡동 면목로 132 ,어린이안전,37.56539101,127.081729,2,2021-01-14
광진구,서울특별시 광진구 중곡동 능동로 401 ,어린이안전,37.56555495,127.0831855,2,2021-01-14
광진구,구의2동 4-5 (학교 뒷편),어린이안전,37.55357743,127.0994414,2,2021-01-14
광진구,서울특별시 광진구 중곡동 답십리로 368 ,어린이안전,37.57115673,127.0813881,2,2021-01-14
광진구,서울특별시 광진구 중곡동 동일로 397 ,어린이안전,37.56643726,127.0774972,2,2021-01-14
광진구,서울특별시 광진구 중곡동 용마산로 162 ,어린이안전,37.56884534,127.0868253,1,2021-01-14
광진구,서울특별시 광진구 중곡동 용마산로28길 33 ,어린이안전,37.56749685,127.088609,5,2021-01-14
광진구,서울특별시 성동구 성수동2가 동일로 135 한라치과의원,어린이안전,37.5441185,127.065901,2,2021-01-14
광진구,서울특별시 광진구 중곡동 동일로 462 케이티앤지성동지점,어린이안전,37.57170624,127.0802479,2,2021-01-14
광진구,서울특별시 광진구 광장동 광장로 47 ,어린이안전,37.54796794,127.1027715,2,2021-01-14
광진구,서울특별시 광진구 중곡동 용마산로 186 신우에코밸리,어린이안전,37.57094906,127.0860325,1,2021-01-14
광진구,서울특별시 광진구 중곡동 동일로 450 한신스텐철강,어린이안전,37.57048785,127.0805984,6,2021-01-14
광진구,서울특별시 광진구 화양동 군자로 30 대성빌라,쓰레기 무단투기,37.54698722,127.0706248,1,2021-01-14
광진구,서울특별시 광진구 화양동 군자로 21 ,어린이안전,37.54575423,127.0706589,2,2021-01-14
