,자치구,안심 주소,CCTV 용도,WGS x좌표,WGS y좌표,CCTV 수량,수정 일시,geometry,outlier
24840,강남구,[세곡-247] (2) 밤고개로21길 15(자곡동 361-2)서울율현_2,방범,37.47415,127.10765,4,2021-02-01,POINT (127.10765 37.47415),1
24841,강남구,서울특별시 강남구 논현동 논현로142길 33 윈저빌,방범,37.5183,127.03164,4,2021-02-01,POINT (127.03164 37.5183),1
24842,강남구,서울특별시 강남구 삼성동 봉은사로68길 17 ,방범,37.5112597,127.0511878,4,2021-02-01,POINT (127.0511878 37.5112597),1
24843,강남구,[대치1-220] 대치동 504 (선경1차A 1동옆)_,방범,37.4925833,127.0601089,1,2021-02-01,POINT (127.0601089 37.4925833),1
24844,강남구,서울특별시 강남구 대치동 도곡로77길 13 ,방범,37.49974,127.05857,1,2021-02-01,POINT (127.05857 37.49974),1
24845,강남구,서울특별시 강남구 삼성동 봉은사로 460 금척타워,방범,37.51127,127.0507,3,2021-02-01,POINT (127.0507 37.51127),1
24846,강남구,[개포1-203] (2) 선릉로103(650)_3 ,방범,37.48542,127.05614,4,2021-02-01,POINT (127.05614 37.48542),1
24847,강남구,서울특별시 강남구 논현동 언주로124길 25 ,방범,37.51328,127.03751,4,2021-02-01,POINT (127.03751 37.51328),1
24848,강남구,서울특별시 강남구 논현동 도산대로 228 연승빌딩,방범,37.52014,127.03216,5,2021-02-01,POINT (127.03216 37.52014),1
24849,강남구,서울특별시 강남구 논현동 강남대로128길 41 ,방범,37.5112705,127.0256251,1,2021-02-01,POINT (127.0256251 37.5112705),1
24850,강남구,서울특별시 강남구 개포동 선릉로10길 4 ,방범,37.48304856,127.0612807,2,2021-02-01,POINT (127.0612807 37.48304856),1
24851,강남구,[일원2-216] (2) 개포동12-8_2,방범,37.49268,127.07234,3,2021-02-01,POINT (127.07234 37.49268),1
24852,강남구,서울특별시 강남구 역삼동 도곡로37길 27 역삼 다세대,방범,37.49564,127.044,5,2021-02-01,POINT (127.044 37.49564),1
24853,강남구,서울특별시 강남구 논현동 논현로123길 24 ,방범,37.51133,127.02947,1,2021-02-01,POINT (127.02947 37.51133),1
24854,강남구,서울특별시 강남구 도곡동 남부순환로365길 49 ,방범,37.4883394,127.0402,4,2021-02-01,POINT (127.0402 37.4883394),1
24855,강남구,서울특별시 강남구 역삼동 강남대로 432 점프밀라노,방범,37.50115,127.02631,4,2021-02-01,POINT (127.02631 37.50115),1
24856,강남구,서울특별시 강남구 논현동 학동로 120 한국가구,방범,37.51134,127.02429,3,2021-02-01,POINT (127.02429 37.51134),1
24857,강남구,서울특별시 강남구 도곡동 언주로57길 31 도곡중학교,방범,37.4927046,127.0441282,3,2021-02-01,POINT (127.0441282 37.4927046),1
24858,강남구,서울특별시 강남구 삼성동 선릉로 632 ,방범,37.5133235,127.043699,4,2021-02-01,POINT (127.043699 37.5133235),1
24859,강남구,서울특별시 강남구 삼성동 봉은사로74길 11 ,방범,37.51134,127.05289,5,2021-02-01,POINT (127.05289 37.51134),1
24860,강남구,서울특별시 강남구 역삼동 강남대로84길 24 ,방범,37.49672,127.03072,3,2021-02-01,POINT (127.03072 37.49672),1
24861,강남구,서울특별시 강남구 논현동 논현로 740 ,방범,37.51832,127.02962,3,2021-02-01,POINT (127.02962 37.51832),1
24862,강남구,[일원2-224] 0 일원동 690 늘푸른공원_0,방범,37.48983,127.0781,1,2021-02-01,POINT (127.0781 37.48983),1
24863,강남구,서울특별시 강남구 청담동 학동로 425 강남세무서,방범,37.518283,127.047115,1,2021-02-01,POINT (127.047115 37.518283),1
24864,강남구,서울특별시 강남구 개포동 개포로 243 흥진빌딩,방범,37.47966,127.04962,4,2021-02-01,POINT (127.04962 37.47966),1
24865,강남구,서울특별시 강남구 도곡동 남부순환로378길 34 ,방범,37.483053,127.0465958,4,2021-02-01,POINT (127.0465958 37.483053),1
24866,강남구,서울특별시 강남구 청담동 도산대로66길 9 ,방범,37.52225,127.04456,5,2021-02-01,POINT (127.04456 37.52225),1
24867,강남구,서울특별시 강남구 청담동 삼성로 729 ,방범,37.52008,127.04857,4,2021-02-01,POINT (127.04857 37.52008),1
24868,강남구,서울특별시 강남구 논현동 봉은사로43길 28 논현동빌딩,방범,37.51138,127.03921,1,2021-02-01,POINT (127.03921 37.51138),1
24869,강남구,서울특별시 강남구 역삼동 논현로80길 25 정우빌딩,방범,37.49853,127.0408,1,2021-02-01,POINT (127.0408 37.49853),1
24870,강남구,서울특별시 강남구 논현동 강남대로114길 11 ,방범,37.5060421,127.0259893,1,2021-02-01,POINT (127.0259893 37.5060421),1
24871,강남구,[역삼1-242] (2) 논현로67길60(834-68)_,방범,37.4928408,127.0350248,5,2021-02-01,POINT (127.0350248 37.4928408),1
24872,강남구,서울특별시 강남구 도곡동 남부순환로 2627 영진빌딩,방범,37.4854,127.03743,4,2021-02-01,POINT (127.03743 37.4854),1
24873,강남구,서울특별시 강남구 신사동 논현로151길 30 꾸욱꾸욱빌딩,방범,37.5200099,127.0252132,4,2021-02-01,POINT (127.0252132 37.5200099),1
24874,강남구,서울특별시 강남구 대치동 삼성로 221 혜성빌딩,방범,37.49663,127.06102,4,2021-02-01,POINT (127.06102 37.49663),1
24875,강남구,서울특별시 강남구 대치동 영동대로 337 ,방범,37.50421,127.06427,4,2021-02-01,POINT (127.06427 37.50421),1
24876,강남구,서울특별시 강남구 세곡동 헌릉로 569 ,방범,37.46511,127.10139,4,2021-02-01,POINT (127.10139 37.46511),1
24877,강남구,서울특별시 강남구 대치동 삼성로 341 인애빌딩,방범,37.5011486,127.0588106,2,2021-02-01,POINT (127.0588106 37.5011486),1
24878,강남구,서울특별시 강남구 신사동 논현로151길 30 꾸욱꾸욱빌딩,방범,37.520044,127.025696,3,2021-02-01,POINT (127.025696 37.520044),1
24879,강남구,서울특별시 강남구 세곡동 헌릉로569길 46 ,방범,37.46839,127.0962,4,2021-02-01,POINT (127.0962 37.46839),1
24880,강남구,서울특별시 강남구 신사동 도산대로49길 31 아뜨레빌딩,방범,37.52534,127.03709,3,2021-02-01,POINT (127.03709 37.52534),1
24881,강남구,서울특별시 강남구 일원동 일원로 115 삼성생명 일원역 빌딩,방범,37.48358,127.08372,4,2021-02-01,POINT (127.08372 37.48358),1
24882,강남구,서울특별시 강남구 논현동 강남대로 492 한맥빌딩,방범,37.5061252,127.0245774,4,2021-02-01,POINT (127.0245774 37.5061252),1
24883,강남구,서울특별시 강남구 논현동 학동로 120 한국가구,방범,37.51148,127.02482,4,2021-02-01,POINT (127.02482 37.51148),1
24884,강남구,서울특별시 강남구 역삼동 봉은사로48길 7 ,방범,37.5085246,127.0410661,3,2021-02-01,POINT (127.0410661 37.5085246),1
24885,강남구,서울특별시 강남구 수서동 광평로42길 9 ,방범,37.4853,127.09913,4,2021-02-01,POINT (127.09913 37.4853),1
24886,강남구,서울특별시 강남구 수서동 광평로 220 ,방범,37.48495,127.09788,1,2021-02-01,POINT (127.09788 37.48495),1
24887,강남구,서울특별시 강남구 역삼동 논현로75길 33 ,방범,37.49656,127.03562,5,2021-02-01,POINT (127.03562 37.49656),1
24888,강남구,서울특별시 강남구 신사동 논현로164길 9 ,방범,37.5236329,127.0291346,5,2021-02-01,POINT (127.0291346 37.5236329),1
24889,강남구,서울특별시 강남구 역삼동 강남대로 334 SM타워,방범,37.49343,127.03088,4,2021-02-01,POINT (127.03088 37.49343),1
24890,강남구,서울특별시 강남구 청담동 삼성로 707 우리들병원 별관,방범,37.51993,127.04956,1,2021-02-01,POINT (127.04956 37.51993),1
24891,강남구,서울특별시 강남구 일원동 개포로128길 35 ,방범,37.4929426,127.0840885,4,2021-02-01,POINT (127.0840885 37.4929426),1
24892,강남구,서울특별시 강남구 삼성동 봉은사로114길 46 ,방범,37.51153,127.06536,4,2021-02-01,POINT (127.06536 37.51153),1
24893,강남구,서울특별시 강남구 논현동 논현로121길 12 ,방범,37.5115319,127.0300855,1,2021-02-01,POINT (127.0300855 37.5115319),1
24894,강남구,서울특별시 강남구 개포동 개포로21길 19 파라곤빌,방범,37.48045,127.0473,3,2021-02-01,POINT (127.0473 37.48045),1
24895,강남구,서울특별시 강남구 신사동 도산대로 161 ,방범,37.5199018,127.026299,1,2021-02-01,POINT (127.026299 37.5199018),1
24896,강남구,서울특별시 강남구 도곡동 강남대로44길 17 ,방범,37.4860432,127.0352232,1,2021-02-01,POINT (127.0352232 37.4860432),1
24897,강남구,서울특별시 강남구 개포동 개포로20길 43 다세대주택,방범,37.47635,127.04967,5,2021-02-01,POINT (127.04967 37.47635),1
24898,강남구,서울특별시 강남구 역삼동 선릉로103길 21 꿈꾸지오,방범,37.5065089,127.0457169,5,2021-02-01,POINT (127.0457169 37.5065089),1
24899,강남구,서울특별시 강남구 삼성동 봉은사로74길 11 ,방범,37.51157,127.05238,3,2021-02-01,POINT (127.05238 37.51157),1
24900,강남구,서울특별시 강남구 신사동 강남대로152길 35 ,방범,37.51899,127.02242,5,2021-02-01,POINT (127.02242 37.51899),1
24901,강남구,서울특별시 강남구 역삼동 역삼로 117 역서치안센터,방범,37.49301,127.03208,3,2021-02-01,POINT (127.03208 37.49301),1
24902,강남구,서울특별시 강남구 논현동 봉은사로47길 34 ,방범,37.5122152,127.0403945,4,2021-02-01,POINT (127.0403945 37.5122152),1
24903,강남구,서울특별시 강남구 논현동 논현로 661 KIRIN HILLS,방범,37.51222,127.03015,3,2021-02-01,POINT (127.03015 37.51222),1
24904,강남구,서울특별시 강남구 삼성동 봉은사로68길 17 ,방범,37.5117235,127.0516866,4,2021-02-01,POINT (127.0516866 37.5117235),1
24905,강남구,[개포1-206] 철,방범,37.4806,127.06097,1,2021-02-01,POINT (127.06097 37.4806),1
24906,강남구,서울특별시 강남구 개포동 개포로22길 39 ,방범,37.4774342,127.0503573,3,2021-02-01,POINT (127.0503573 37.4774342),1
24907,강남구,서울특별시 강남구 삼성동 봉은사로68길 17 ,방범,37.51175,127.05115,1,2021-02-01,POINT (127.05115 37.51175),1
24908,강남구,서울특별시 강남구 대치동 역삼로 505 ,방범,37.503966,127.0590359,1,2021-02-01,POINT (127.0590359 37.503966),1
24909,강남구,서울특별시 강남구 삼성동 테헤란로 407 ,방범,37.50515473,127.0505943,1,2021-02-01,POINT (127.0505943 37.50515473),1
24910,강남구,서울특별시 강남구 도곡동 남부순환로 2635 ,방범,37.4859921,127.0380825,3,2021-02-01,POINT (127.0380825 37.4859921),1
24911,강남구,서울특별시 강남구 논현동 도산대로50길 6 ,방범,37.5217515,127.0375187,5,2021-02-01,POINT (127.0375187 37.5217515),1
24912,강남구,[개포2-223] (2) 구룡역5번출구 공원길(156-1)_2,방범,37.48599,127.0595,3,2021-02-01,POINT (127.0595 37.48599),1
24913,강남구,서울특별시 강남구 논현동 봉은사로47길 26 ,방범,37.51198,127.04144,5,2021-02-01,POINT (127.04144 37.51198),1
24914,강남구,서울특별시 강남구 삼성동 봉은사로109길 66 시티아파트,방범,37.5190313,127.0636117,3,2021-02-01,POINT (127.0636117 37.5190313),1
24915,강남구,[수서-233] (2) 수서동 222_1 ,방범,37.48588,127.10625,3,2021-02-01,POINT (127.10625 37.48588),1
24916,강남구,서울특별시 강남구 논현동 논현로 641 논현동대우아이빌 힐타운,방범,37.51049,127.0315,1,2021-02-01,POINT (127.0315 37.51049),1
24917,강남구,서울특별시 강남구 수서동 광평로39길 71 ,방범,37.489709,127.098612,2,2021-02-01,POINT (127.098612 37.489709),1
24918,강남구,서울특별시 강남구 청담동 선릉로138길 4 ,방범,37.5194722,127.0413748,3,2021-02-01,POINT (127.0413748 37.5194722),1
24919,강남구,서울특별시 강남구 신사동 논현로152길 11 ,방범,37.5216503,127.0292634,3,2021-02-01,POINT (127.0292634 37.5216503),1
24920,강남구,[대치2-252] (2) 역삼로107길20-30(78-24)_1,방범,37.50541,127.06792,4,2021-02-01,POINT (127.06792 37.50541),1
24921,강남구,서울특별시 강남구 일원동 개포로138길 29 ,방범,37.4936293,127.0862172,4,2021-02-01,POINT (127.0862172 37.4936293),1
24922,강남구,서울특별시 강남구 일원동 개포로128길 29 ,방범,37.4931492,127.0859062,3,2021-02-01,POINT (127.0859062 37.4931492),1
24923,강남구,서울특별시 강남구 신사동 강남대로162길 27 ,방범,37.5216886,127.0202512,1,2021-02-01,POINT (127.0202512 37.5216886),1
24924,강남구,서울특별시 강남구 청담동 선릉로138길 4 ,방범,37.5190638,127.0410427,3,2021-02-01,POINT (127.0410427 37.5190638),1
24925,강남구,서울특별시 강남구 대치동 선릉로 318 ,방범,37.4989568,127.0521587,4,2021-02-01,POINT (127.0521587 37.4989568),1
24926,강남구,서울특별시 강남구 역삼동 도곡로 179 ,방범,37.4921385,127.0382702,4,2021-02-01,POINT (127.0382702 37.4921385),1
24927,강남구,서울특별시 강남구 역삼동 역삼로 218 재승빌딩,방범,37.49604,127.04128,1,2021-02-01,POINT (127.04128 37.49604),1
24928,강남구,[개포1-219] (4) 개포동 648-2_청룡근린공원_2,방범,37.48581,127.05465,3,2021-02-01,POINT (127.05465 37.48581),1
24929,강남구,서울특별시 강남구 도곡동 언주로30길 27 오피스텔및 공동주택,방범,37.488345,127.052835,5,2021-02-01,POINT (127.052835 37.488345),1
24930,강남구,서울특별시 강남구 삼성동 봉은사로67길 20 ,방범,37.5130384,127.0486987,1,2021-02-01,POINT (127.0486987 37.5130384),1
24931,강남구,서울특별시 강남구 대치동 삼성로72길 11 ,방범,37.50248,127.0609,4,2021-02-01,POINT (127.0609 37.50248),1
24932,강남구,서울특별시 강남구 논현동 도산대로 236 청운빌딩,방범,37.52019,127.03366,3,2021-02-01,POINT (127.03366 37.52019),1
24933,강남구,서울특별시 강남구 일원동 양재대로29길 6 ,방범,37.48912,127.082,4,2021-02-01,POINT (127.082 37.48912),1
24934,강남구,서울특별시 강남구 신사동 언주로 815 형 빌딩,방범,37.52372,127.0321655,3,2021-02-01,POINT (127.0321655 37.52372),1
24935,강남구,[개포4-258] (2) 개포로22길65(1272)_1,방범,37.47677,127.05135,4,2021-02-01,POINT (127.05135 37.47677),1
24936,강남구,서울특별시 강남구 대치동 선릉로 416 ,방범,37.5024083,127.050603,4,2021-02-01,POINT (127.050603 37.5024083),1
24937,강남구,서울특별시 강남구 논현동 논현로118길 16 연립주택(8세대),방범,37.51024,127.03485,5,2021-02-01,POINT (127.03485 37.51024),1
24938,강남구,서울특별시 강남구 도곡동 남부순환로 2627 영진빌딩,방범,37.48517,127.03725,2,2021-02-01,POINT (127.03725 37.48517),1
24939,강남구,[개포2-244] (2) 개포동 152_1,방범,37.48688,127.06701,3,2021-02-01,POINT (127.06701 37.48688),1
24940,강남구,[대치1-229] (4) 대치1동1013-2633-3사이길_2,방범,37.49494,127.05669,3,2021-02-01,POINT (127.05669 37.49494),1
24941,강남구,[개포4-240] (2) 개포동(1279) 양재천 계단 앞_3,방범,37.4822,127.04833,4,2021-02-01,POINT (127.04833 37.4822),1
24942,강남구,서울특별시 강남구 논현동 봉은사로43길 41 ,방범,37.51296,127.03943,4,2021-02-01,POINT (127.03943 37.51296),1
24943,강남구,서울특별시 강남구 자곡동 자곡로 78 세곡근린공원 관리사무소,방범,37.47083,127.09308,4,2021-02-01,POINT (127.09308 37.47083),1
24944,강남구,[역삼1-115] (6) 역삼세무서 주변_1,방범,37.48063,127.07841,2,2021-02-01,POINT (127.07841 37.48063),1
24945,강남구,서울특별시 강남구 도곡동 남부순환로365길 58 성암빌딩,방범,37.48917,127.04001,1,2021-02-01,POINT (127.04001 37.48917),1
24946,강남구,서울특별시 강남구 신사동 논현로155길 40 ,방범,37.52122,127.02447,4,2021-02-01,POINT (127.02447 37.52122),1
24947,강남구,서울특별시 강남구 논현동 논현로122길 26 ,방범,37.51299,127.03449,3,2021-02-01,POINT (127.03449 37.51299),1
24948,강남구,서울특별시 강남구 신사동 도산대로 159 춘곡빌딩,방범,37.5194181,127.0253081,4,2021-02-01,POINT (127.0253081 37.5194181),1
24949,강남구,서울특별시 강남구 신사동 논현로152길 23 알파빌딩,방범,37.521212,127.0300734,1,2021-02-01,POINT (127.0300734 37.521212),1
24950,강남구,[대치1-205] 대치동(504) 대치초 정문 건너_,방범,37.4905276,127.0615089,1,2021-02-01,POINT (127.0615089 37.4905276),1
24951,강남구,서울특별시 강남구 대치동 영동대로85길 13 대치동송석빌딩,방범,37.50652,127.06227,2,2021-02-01,POINT (127.06227 37.50652),1
24952,강남구,서울특별시 강남구 개포동 논현로 66 데님관광호텔,방범,37.47636,127.04668,4,2021-02-01,POINT (127.04668 37.47636),1
24953,강남구,서울특별시 강남구 도곡동 남부순환로378길 9 로덴하우스,방범,37.4851473,127.0462418,4,2021-02-01,POINT (127.0462418 37.4851473),1
24954,강남구,서울특별시 강남구 논현동 논현로150길 34 ,방범,37.51931,127.03175,5,2021-02-01,POINT (127.03175 37.51931),1
24955,강남구,서울특별시 강남구 압구정동 압구정로33길 70 현대아파트,방범,37.532737,127.0294136,3,2021-02-01,POINT (127.0294136 37.532737),1
24956,강남구,서울특별시 강남구 자곡동 밤고개로12길 30 ,방범,37.4820035,127.1018815,4,2021-02-01,POINT (127.1018815 37.4820035),1
24957,강남구,서울특별시 강남구 청담동 삼성로135길 42 언북초등학교,방범,37.51934,127.04503,3,2021-02-01,POINT (127.04503 37.51934),1
24958,강남구,서울특별시 강남구 도곡동 남부순환로365길 58 성암빌딩,방범,37.48933,127.04046,3,2021-02-01,POINT (127.04046 37.48933),1
24959,강남구,서울특별시 강남구 삼성동 봉은사로68길 17 ,방범,37.5107,127.05118,4,2021-02-01,POINT (127.05118 37.5107),1
24960,강남구,서울특별시 강남구 신사동 압구정로30길 45 ,방범,37.5245,127.02989,5,2021-02-01,POINT (127.02989 37.5245),1
24961,강남구,서울특별시 강남구 율현동 밤고개로23길 10 ,방범,37.47225,127.10958,4,2021-02-01,POINT (127.10958 37.47225),1
24962,강남구,서울특별시 강남구 대치동 역삼로 438 풍림아이원아파트,방범,37.5011401,127.0551521,4,2021-02-01,POINT (127.0551521 37.5011401),1
24963,강남구,서울특별시 강남구 대치동 삼성로 151 선경아파트,방범,37.4936154,127.0638639,3,2021-02-01,POINT (127.0638639 37.4936154),1
24964,강남구,서울특별시 강남구 신사동 강남대로 642 송천빌딩,방범,37.5191655,127.0194679,1,2021-02-01,POINT (127.0194679 37.5191655),1
24965,강남구,서울특별시 강남구 역삼동 언주로69길 16 ,방범,37.4960966,127.0435213,1,2021-02-01,POINT (127.0435213 37.4960966),1
24966,강남구,[세곡-231] (2) 세곡동(461-10) 은곡마을삼거리_S2 (,방범,37.46712,127.09442,5,2021-02-01,POINT (127.09442 37.46712),1
24967,강남구,서울특별시 강남구 역삼동 언주로70길 12 ,방범,37.4970965,127.0464249,4,2021-02-01,POINT (127.0464249 37.4970965),1
24968,강남구,서울특별시 강남구 삼성동 봉은사로108길 19 ,방범,37.5130171,127.0649421,4,2021-02-01,POINT (127.0649421 37.5130171),1
24969,강남구,서울특별시 강남구 대치동 삼성로72길 33 ,방범,37.50254,127.06247,4,2021-02-01,POINT (127.06247 37.50254),1
24970,강남구,서울특별시 강남구 율현동 밤고개로24길 84 ,방범,37.46995,127.10392,3,2021-02-01,POINT (127.10392 37.46995),1
24971,강남구,[도곡1-260] (2) 도곡동 540_1,방범,37.4936,127.04688,4,2021-02-01,POINT (127.04688 37.4936),1
24972,강남구,서울특별시 강남구 신사동 압구정로30길 45 ,방범,37.52423,127.0292,5,2021-02-01,POINT (127.0292 37.52423),1
24973,강남구,서울특별시 강남구 일원동 양재대로43길 14 ,방범,37.49155,127.08531,5,2021-02-01,POINT (127.08531 37.49155),1
24974,강남구,서울특별시 강남구 신사동 논현로151길 52 ,방범,37.5192,127.02394,4,2021-02-01,POINT (127.02394 37.5192),1
24975,강남구,서울특별시 강남구 일원동 양재대로47길 10 ,방범,37.4919291,127.0866366,5,2021-02-01,POINT (127.0866366 37.4919291),1
24976,강남구,[세곡-254] (2) 세곡동 537_1,방범,37.46551,127.09491,5,2021-02-01,POINT (127.09491 37.46551),1
24977,강남구,[일원2-208] (4) 일원동(615-2) 은행나무공원 내_S1,방범,37.4920859,127.0769555,3,2021-02-01,POINT (127.0769555 37.4920859),1
24978,강남구,서울특별시 강남구 논현동 논현로114길 8 ,방범,37.50876,127.03468,3,2021-02-01,POINT (127.03468 37.50876),1
24979,강남구,서울특별시 강남구 논현동 강남대로 538 JS타워,방범,37.51076,127.02236,5,2021-02-01,POINT (127.02236 37.51076),1
24980,강남구,서울특별시 강남구 청담동 도산대로59길 13 세명빌딩,방범,37.5244579,127.0428768,5,2021-02-01,POINT (127.0428768 37.5244579),1
24981,강남구,서울특별시 강남구 개포동 논현로2길 36 뉴 새롬아파트,방범,37.473407,127.0530085,4,2021-02-01,POINT (127.0530085 37.473407),1
24982,강남구,서울특별시 강남구 청담동 도산대로66길 57 ,방범,37.519169,127.043323,4,2021-02-01,POINT (127.043323 37.519169),1
24983,강남구,서울특별시 강남구 논현동 봉은사로 151 스타힐빌딩,방범,37.5066,127.03109,3,2021-02-01,POINT (127.03109 37.5066),1
24984,강남구,[대치2-246] (2) 영동대로65길57(975-20)_P1,방범,37.5009826,127.0618093,4,2021-02-01,POINT (127.0618093 37.5009826),1
24985,강남구,서울특별시 강남구 개포동 논현로22길 78 출발마당 화장실,방범,37.48241,127.04966,3,2021-02-01,POINT (127.04966 37.48241),1
24986,강남구,궁마을공원_,방범,37.48485981,127.0907078,1,2021-02-01,POINT (127.0907078 37.48485981),1
24987,강남구,서울특별시 강남구 삼성동 선릉로100길 48 ,방범,37.50681,127.05113,5,2021-02-01,POINT (127.05113 37.50681),1
24988,강남구,[세곡-238] 자곡동177-3(세곡2지구) (1,방범,37.47635,127.11034,1,2021-02-01,POINT (127.11034 37.47635),1
24989,강남구,[압구정-234] (2) 압구정동(498) 한양A 95동 건너_1,방범,37.5318139,127.0364088,4,2021-02-01,POINT (127.0364088 37.5318139),1
24990,강남구,서울특별시 강남구 삼성동 테헤란로 517 현대백화점,고정식,37.5083235,127.0590627,2,2021-02-01,POINT (127.0590627 37.5083235),1
24991,강남구,서울특별시 강남구 삼성동 봉은사로109길 35 조안빌딩,방범,37.51782,127.06296,5,2021-02-01,POINT (127.06296 37.51782),1
24992,강남구,서울특별시 강남구 개포동 개포로 617 서울수서경찰서,방범,37.49382,127.07738,4,2021-02-01,POINT (127.07738 37.49382),1
24993,강남구,서울특별시 강남구 삼성동 봉은사로55길 42 피제이더힐,방범,37.5137126,127.0448685,4,2021-02-01,POINT (127.0448685 37.5137126),1
24994,강남구,[세곡-250] (4) 자곡동624_3,방범,37.46961,127.09037,4,2021-02-01,POINT (127.09037 37.46961),1
24995,강남구,서울특별시 강남구 대치동 삼성로68길 5 대치 주성아파트,방범,37.50196,127.06095,4,2021-02-01,POINT (127.06095 37.50196),1
24996,강남구,서울특별시 강남구 삼성동 영동대로 645 청우빌딩,방범,37.51913,127.05605,4,2021-02-01,POINT (127.05605 37.51913),1
24997,강남구,서울특별시 강남구 수서동 광평로34길 10 대한예수교장로회 수서교회,방범,37.48352745,127.0949942,1,2021-02-01,POINT (127.0949942 37.48352745),1
24998,강남구,서울특별시 강남구 역삼동 논현로102길 12 ,방범,37.5047,127.03664,4,2021-02-01,POINT (127.03664 37.5047),1
24999,강남구,[대치2-241] (4) 영동6교 밑 양재천 산책로_1,방범,37.4938217,127.0713472,3,2021-02-01,POINT (127.0713472 37.4938217),1
25000,강남구,서울특별시 강남구 역삼동 언주로70길 18 프라임빌라,방범,37.4964515,127.0475783,3,2021-02-01,POINT (127.0475783 37.4964515),1
25001,강남구,서울특별시 강남구 삼성동 봉은사로59길 31 ,방범,37.5138894,127.0453727,1,2021-02-01,POINT (127.0453727 37.5138894),1
25002,강남구,서울특별시 강남구 역삼동 역삼로 208 남경빌딩,방범,37.49605,127.0406,4,2021-02-01,POINT (127.0406 37.49605),1
25003,강남구,서울특별시 강남구 신사동 강남대로154길 23 ,방범,37.51855,127.02016,4,2021-02-01,POINT (127.02016 37.51855),1
25004,강남구,서울특별시 강남구 개포동 논현로4길 17 ,방범,37.47376,127.05127,5,2021-02-01,POINT (127.05127 37.47376),1
25005,강남구,서울특별시 강남구 논현동 논현로 665 ,방범,37.51392,127.03081,5,2021-02-01,POINT (127.03081 37.51392),1
25006,강남구,[개포4-282] 2 현대2차 211동 후문 앞(1267-2)_0,방범,37.48365,127.05087,3,2021-02-01,POINT (127.05087 37.48365),1
25007,강남구,[일원2-202] (4) 일원동(699)_S2,방범,37.4938491,127.0800637,3,2021-02-01,POINT (127.0800637 37.4938491),1
25008,강남구,서울특별시 강남구 논현동 논현로 661 KIRIN HILLS,방범,37.51295,127.03021,5,2021-02-01,POINT (127.03021 37.51295),1
25009,강남구,서울특별시 강남구 대치동 영동대로 432 ,방범,37.5087619,127.0640178,1,2021-02-01,POINT (127.0640178 37.5087619),1
25010,강남구,서울특별시 강남구 청담동 학동로95길 40 ,방범,37.522218,127.0534159,4,2021-02-01,POINT (127.0534159 37.522218),1
25011,강남구,서울특별시 강남구 역삼동 테헤란로 137 코레이트 타워,방범,37.50095,127.03403,3,2021-02-01,POINT (127.03403 37.50095),1
25012,강남구,서울특별시 강남구 삼성동 봉은사로 619 JBK TOWER 빌딩,방범,37.514,127.0637405,1,2021-02-01,POINT (127.0637405 37.514),1
25013,강남구,서울특별시 강남구 일원동 개포로120길 49 ,방범,37.49385,127.08417,4,2021-02-01,POINT (127.08417 37.49385),1
25014,강남구,서울특별시 강남구 논현동 강남대로114길 11 ,방범,37.50629,127.02529,4,2021-02-01,POINT (127.02529 37.50629),1
25015,강남구,서울특별시 강남구 논현동 강남대로122길 52 ,방범,37.50936,127.0275,4,2021-02-01,POINT (127.0275 37.50936),1
25016,강남구,[대치2-255] (4) 대치동 316 은마아파트 1동 2동 사이_1,방범,37.4960429,127.067807,3,2021-02-01,POINT (127.067807 37.4960429),1
25017,강남구,서울특별시 강남구 개포동 논현로10길 5 ,방범,37.47451,127.04905,4,2021-02-01,POINT (127.04905 37.47451),1
25018,강남구,서울특별시 강남구 대치동 영동대로85길 19 ,방범,37.5067364,127.0614606,5,2021-02-01,POINT (127.0614606 37.5067364),1
25019,강남구,[삼성1-210] (2) 봉은사로81길16(74-13)_1,방범,37.51401,127.05467,3,2021-02-01,POINT (127.05467 37.51401),1
25020,강남구,서울특별시 강남구 자곡동 자곡로7길 22 ,방범,37.47494,127.09754,1,2021-02-01,POINT (127.09754 37.47494),1
25021,강남구,서울특별시 강남구 역삼동 도곡로 221 셀라빌딩,방범,37.49396,127.04342,4,2021-02-01,POINT (127.04342 37.49396),1
25022,강남구,서울특별시 강남구 논현동 강남대로140길 7 ,방범,37.51402,127.02166,5,2021-02-01,POINT (127.02166 37.51402),1
25023,강남구,서울특별시 강남구 일원동 개포로118길 62 다세대주택,방범,37.4940821,127.0854803,5,2021-02-01,POINT (127.0854803 37.4940821),1
25024,강남구,[압구정-239] 압구정로201(468) 압구,방범,37.53168,127.03313,1,2021-02-01,POINT (127.03313 37.53168),1
25025,강남구,서울특별시 강남구 자곡동 자곡로7길 32 ,방범,37.4731,127.09672,1,2021-02-01,POINT (127.09672 37.4731),1
25026,강남구,서울특별시 강남구 삼성동 봉은사로57길 53 ,방범,37.51403,127.04386,4,2021-02-01,POINT (127.04386 37.51403),1
25027,강남구,서울특별시 강남구 개포동 선릉로10길 22 ,방범,37.48367,127.06257,4,2021-02-01,POINT (127.06257 37.48367),1
25028,강남구,서울특별시 강남구 도곡동 남부순환로 2734 중앙빌딩,방범,37.4850428,127.04559,4,2021-02-01,POINT (127.04559 37.4850428),1
25029,강남구,서울특별시 강남구 논현동 선릉로121길 28 ,방범,37.51408,127.04079,4,2021-02-01,POINT (127.04079 37.51408),1
